character,text,goodness,priority,if_dead
lucius malfoy,"Ridiculous!
How dare you?!
My sole concern has always been, and will always be, the welfare of this school and, of course, its students. The culprit has been identified, I presume?",Bad,1,Undead
lucius malfoy,"And? Who was it?
Ah!
I see.",Bad,1,Undead
lucius malfoy,"Well, let us hope that Mr. Potter will always be around to save the day.
Dumbledore. Come, Dobby. We're leaving.
Mine? I don't know what you're talking about.",Bad,1,Undead
lucius malfoy,"You do, do you? Why don't you prove it? Come, Dobby. Dobby!
Dobby?
What? I didn't give.",Bad,1,Undead
lucius malfoy,"You've lost me my servant!
Advada.
Your parents were meddlesome fools, too. You mark my words, Potter, one day soon you are going to meet the same sticky end!",Bad,1,Undead
lucius malfoy,"Well put it this way, if it rains... you'll be the first to know
Don't boast Draco. There's no need with these people. Do enjoy yourself won't you. While you can.
My lord. Had I detected any sign or even a whisper of your whereabouts.",Bad,1,Undead
lucius malfoy,"I assure you I never renounced the old ways. The face I have been obliged to present each day since your absence, that was my true mask.
Well, well, if it isn't Patronus Potter.
Come now, Potter, I really don't think that private matters between the Minister and myself are any concern of yours.",Bad,1,Undead
lucius malfoy,"Shall we continue this in your
I warned you before that one day you would come to a sticky end, Potter.
We don't have him, if that's what you mean. Harry is stunned.",Bad,1,Undead
lucius malfoy,"The Dark Lord knows your weakness for heroics, Potter. All it took was a little nudge to get you here.
Now give me that prophesy.
That prophesy. Now hand it over or we'll have to use wands on you.",Bad,1,Undead
lucius malfoy,"Very brave of you, Potter. Or are you foolish?
Really, Potter. You expect to defeat all of us with your little school friends? Now hand it over, and they won't have to die here.
No! If the prophesy is smashed--",Bad,1,Undead
lucius malfoy,"You dare to speak the Dark Lord's name?
Control yourself, Bellatrix!
You mean Dumbledore never told you the reason you bear that scar was hidden here?",Bad,1,Undead
lucius malfoy,"So that's what took you so long. We wondered.
Only a person for whom the prophesy was made can remove it from its self, Potter, and the Dark Lord certainly couldn't get it himself.
Stop them!",Bad,1,Undead
lucius malfoy,"Your race is run, Potter. Hand it over.
You are not in a position to negotiate.
Potter!",Bad,1,Undead
lucius malfoy,"We may have lost the prophesy, but I can still deliver you to the Dark Lord!
Stupify!
My lord?",Bad,1,Undead
lucius malfoy,"Yes, my lord.
Dragon -- dragon heartstring.
No, my lord.",Bad,1,Undead
lucius malfoy,"Draco. Look closely, son. If we are the ones to hand Potter over to the Dark Lord... ...everything would be forgiven. All would be as it was, you understand?
You dare to talk to me like that in my own house?
Forgive me, my Lord, but wouldn't it be more prudent to call off this battle and seek the boy yourself?",Bad,1,Undead
lucius malfoy,"Of c-course, my Lord.
Draco...
Draco, don't be stupid --",Bad,1,Undead
station guard,Oy! What do you two think you're doing?,Neutral,1,Мусор
whomping willow,Argg!,Trash,0,Trash
pomona sprout,"Morning, everyone! Good morning, everyone!
Welcome to Greenhouse Three, Second Years. Now, gather around, everyone. Today, we are going to repot Mandrakes. Who here can tell me the properties of the Mandrake root? Yes, Miss Granger.
Excellent! Ten points to Gryffindor! Now, as our Mandrakes are still only seedlings their cries won't kill you yet. But they could knock you out for several hours, which is why I have given each of you a pair of earmuffs for auditory protection. So, could you please put them on, right away? Quickly! Flaps tight down, and watch me closely. You grasp your Mandrake firmly, you pull it sharply up out of the pot…",Good,1,Undead
pomona sprout,"Got it? And… now you dunk it down into the other pot and pour a little sprinkling of soil to keep him warm.
Uh, Longbottom's been neglecting his earmuffs.
Yes, well, just leave him there. Right! On we go! Plenty of pots to go around. Grasp your Mandrake, and pull it up!",Good,1,Undead
pomona sprout,That doesn't mean we can't hold him up.,Good,1,Undead
collin creevey,"Hi, Harry!  I'm Colin Creevy! I'm in Gryffindor, too!
Wow! Can you turn him around, Harry?",Neutral,1,Dead
dean thomas,"Ron? Is that your owl?
That's a boggart, that is.
I don't know I can't see him.",Neutral,1,Undead
dean thomas,"So why didn't your mum want you to come back to Hogwarts, Seamus?
Ginny!  Let's go!
Where is it?",Neutral,1,Undead
dean thomas,"Yes, sir.",Neutral,1,Undead
howler,"RONALD WEASLEY! HOW DARE YOU STEAL THAT CAR! I AM ABSOLUTLEY DISGUSTED! YOUR FATHER'S NOW FACING AN INQUIRY AT WORK, AND IT'S ENTIRELY YOUR FAULT! IF YOU PUT ANOTHER TOE OUT OF LINE, WE'LL BRING YOU STRAIGHT HOME! Oh, and Ginny, dear, congratulations on making Gryffindor. Your father and I are so proud. Thhhhbt!",Trash,0,Trash
pixie,"Just stay there!
Hee, hee, hee!
Yeeee-haw!",Trash,0,Trash
pixie,Wheee!,Trash,0,Trash
basilisk,"Come, come, come to me. Come to me!
Blood. I smell blood. Let me rip you. Let me kill you. Kill! Kill!
It's time.",Bad,1,Dead
basilisk,"Kill. Kill… Time to kill!
Blood…I want blood…They all must die. Kill… Kill… Kill! Time to kill.",Bad,1,Dead
poppy pomfrey,"Oh!
Oh, Mr. Malfoy, stop making such a fuss, you can go. Out of my way. Out of my way! Should've been brought straight to me. I can mend bones in a heartbeat- but growing them back…
Oh, I'll be able to, certainly. But it'll be painful. You're in for a rough night, Potter. Regrowing bones is a nasty business.",Good,1,Undead
poppy pomfrey,"Well, what do you expect? Pumpkin juice?
Put him here. What happened?
Who is it that the monster's taken, Minerva?",Good,1,Undead
moaning myrtle,"I'm Moaning Myrtle! I wouldn't expect you to know me! Who would ever talk about ugly, miserable, moping Moaning Myrtle? Huh…aaaah!
Ahh! Wait till you see. It's awful! He- ha, ha, he- hee!
Aaah!",Neutral,2,Else
moaning myrtle,"Hee, ha, ha!
Ha, ha, ha!
Oooh, oooh, ooooh, huh– huh. Come to throw something else at me?",Neutral,2,Else
moaning myrtle,"Don't ask me! Here I am, minding my own business, and someone thinks it's funny to throw a book at me.
Sure! Let's all throw books at Myrtle because she can't feel it! Ten points if you get through her stomach! Fifty points if it goes through her head!
I don't know, I didn't see them. I was just sitting in the Ubend thinking about death - aah - and it fell through the top of my head. Uhhuh. Whoo-oooh-whoooo…",Neutral,2,Else
moaning myrtle,"Oh! Who's there? Oh! Hello, Harry! Ron. What do you want?
Oh! It was dreadful. It happened right here in this very cubicle. I'd hidden because Olive Hornby was teasing me about my glasses. I was crying, and then I heard somebody come in.
I don't know. I was Distraught! Huhh-huh…But they said something funny, a kind of made up language. And I realized it was a boy speaking, so I unlocked the door to tell him to go away and… I died.",Neutral,2,Else
moaning myrtle,"I just remember seeing a pair of great big yellow eyes…over there, by that sink. Ohhhhooo…
Oh, Harry? If you die down there, you're welcome to share my toilet. Hee, hee.
I'd try putting it in the water if I were you.",Neutral,2,Else
moaning myrtle,"Long time no see.
I was circling a blocked drain the other day and could swear I saw a bit of polyjuice potion. Not being a bad boy again are you Harry?
Well. That's what he did. The other boy, the handsome one. Cedric.",Neutral,2,Else
moaning myrtle,"Well go on, open it.
Ahhh, very good. Took Cedric ages to riddle it out. Almost all the bubbles were gone...",Neutral,2,Else
vincent crabbe,"Ha, ha, ha, ha, ha!
It's good right? Ah… Cool!
Ummm…um.",Bad,1,Dead
vincent crabbe,"What?
Malfoy! Wait! Wait!
Malfoy, are you okay? Let's go. Quick.",Bad,1,Dead
vincent crabbe,Run.,Bad,1,Dead
justin finch-fletchley,"What are you playing at?
You mean Dumbledore believes him.",Neutral,1,Undead
gregory goyle,"Ummm…um.
C'mon, Draco. Don't be a prat.
Avada Kedavra!",Bad,1,Undead
diary,"Hello Harry Potter, my name is Tom Riddle.
Yes.
No. But I can show you. Let me take you back fifty years ago…",Bad,1,Dead
tom riddle,"Professor Dumbledore.
Yes, Professor. I- I suppose I- I had to see for myself if the rumors were true.
About the school, as well? I don't have a home to go to. They wouldn't really close Hogwarts, would they Professor?",Bad,2,Dead
tom riddle,"Sir- if it all stopped- if the person responsible was caught--
No, sir. Nothing.
Good night, sir.",Bad,2,Dead
tom riddle,"Evening, Hagrid. I'm going to have to turn you in, Hagrid. I don't think you meant it to kill anyone, but--
The dead girl's parents will be here tomorrow. The least Hogwarts can do is make sure the thing that killed their daughter is slaughtered.
Monsters don't make good pets, Hagrid. Now, stand aside.",Bad,2,Dead
tom riddle,"Stand aside, Hagrid!
Cistem aperio! Arania exumai!
I can't let you go. They'll have your wand for this, Hagrid. You'll be expelled.",Bad,2,Dead
tom riddle,"She won't wake.
She's still alive, but only just.
A memory, preserved in a diary for fifty years.",Bad,2,Dead
tom riddle,"It won't come until it's called.
You won't be needing it.
I'm afraid I can't do that, Harry. You see, as poor Ginny grows weaker, I grow stronger. Yes Harry, it was Ginny Weasley who opened the Chamber of Secrets.",Bad,2,Dead
tom riddle,"It was Ginny who set the basilisk on the Mudbloods and Filch's cat, Ginny who wrote the threatening messages on the walls.
Because I told her to. You'll find that I can be very persuasive. Not that she knew what she was doing. She was, shall we say, in a kind of trance. Still, the power of the diary began to scare her. And she tried to dispose of it in the girl's bathroom. And then, who should find it, but you? The very person I was most anxious to meet.
I knew I had to talk to you, meet you if I could. So I decided to show you my capture of that brainless oaf, Hagrid, to gain your trust.",Bad,2,Dead
tom riddle,"It was my word against Hagrid's. Only Dumbledore seemed to think he was innocent.
He certainly kept an annoyingly close watch on me after that. I knew it wouldn't be safe to open the Chamber again while I was still at school, so I decided to leave behind a diary preserving my sixteen-year-old self in its pages, so that one day I would be able to lead another to finish Salazar Slytherin's noble work.
Haven't I told you? Killing Mudbloods doesn't matter to me anymore. For many months now, my new target… has been you. How is it that a baby, with no extraordinary magical talent, was able to defeat the greatest wizard of all time? How did you escape with nothing but a scar, while Lord Voldemort's powers were destroyed?",Bad,2,Dead
tom riddle,"Voldemort is my past, present, and future.
Surely, you didn't think I was going to keep my filthy Muggle father's name? No. I fashioned myself a new name, a name I knew wizards everywhere would one day fear to speak, when I became the greatest sorcerer in the world.
Dumbledore's been driven out of this castle by the mere memory of me!",Bad,2,Dead
tom riddle,"So, this is what Dumbledore sends his great defender, a songbird and an old hat. Shearhas- Samnathas- Sélithaeine.
Let's match the power of Lord Voldemort, Heir of Salazar Slytherin, against the famous Harry Potter. Sethae- He- This. Parseltongue won't save you now, Potter. It only obeys me!
No! Your bird may have blinded the basilisk, but it can still hear you!",Bad,2,Dead
tom riddle,"Yes, Potter, the process is nearly complete. In a few minutes Ginny will be dead, and I will cease to be a memory. Lord Voldemort will return- very… much… alive!
Remarkable isn't it, how quickly the venom of the basilisk penetrates the body? I'd guess you have little more than a minute to live. You'll be with your dear Mudblood mother soon, Harry. Funny, the damage a silly little book can do… especially in the hands of a silly, little girl. What are you doing? Stop! No! Ahhhh! Ahhhh! Ahhhh!
Don't.",Bad,2,Dead
tom riddle,"You're the doctor, aren't you?
I don't believe you.  I hear Mrs. Cole talking, her and the rest of the staff.  They want me looked at.  They think I'm different.
I'm not mad.",Bad,2,Dead
tom riddle,"Yes.
I can make things move -- without touching them.  I can make animals do what I want without training them.  I can make bad things happen to people who are mean to me.  I can make them hurt... if I want.
Who are you?",Bad,2,Dead
tom riddle,"Prove it.
I like having things that belonged to other people.  It makes me feel ... close to them.
I can speak to snakes too.",Bad,2,Dead
tom riddle,"They find me.  Whisper things.  Is that normal.  For someone like me?
Sir, is it true that Professor Merrythought is retiring?
Intuition.",Bad,2,Dead
tom riddle,"I know a secret shortcut or two.
Yes, sir.  I couldn't think of anyone else to go to.  The other professors, well, they're not like you.  They might... misunderstand.
I was in the library the other night, in the Restricted section, and I read something rather odd, about a bit of rare magic, and I thought perhaps you could illuminate me...",Bad,2,Dead
tom riddle,"Sir, is it true that Professor Merrythought is retiring?
Intuition.
I know a secret shortcut or two.",Bad,2,Dead
tom riddle,"Yes, sir.  I couldn't think of anyone else to go to.  The other Professors, well, they're not like you.  They might... misunderstand.
I was in the library the other night, in the Restricted section, and I read something rather odd, about a bit of rare magic and I thought perhaps you could illuminate me.  It's called, as I understand it... a Horcrux.
Horcrux.  I came across the term while reading and I didn't fully understand it.",Bad,2,Dead
tom riddle,"Yes, sir.  Which is why I came to you.  I mean no disrespect to the rest of the staff, but I thought if anyone could tell me... it would be you.
Yes, I thought it might be something like that.  But I don't understand how that works, sir.
Protected?",Bad,2,Dead
tom riddle,"How does one split his soul, sir?
Murder.
Out of curiosity, sir -- can you only split your soul once?  For instance, isn't seven the most powerfully magical number --",Bad,2,Dead
tom riddle,"Of course, sir.  And I promise I'll not speak of our conversation.  It'll be our little secret...",Bad,2,Dead
cornelius fudge,"Bad business, Hagrid. Very bad business. Had to come-- three attacks on Muggle-borns. Things have gone far enough. The Ministry's got to act.
Albus look, Hagrid's record is against him. I've got to take him.
I'm afraid we have no choice, Hagrid.",Neutral,1,Dead
cornelius fudge,"Come, Hagrid… Well?
Good boy.
: Right smart bird you got there, Mr. Potter. He arrived here just five minutes before yourself.",Neutral,1,Dead
cornelius fudge,"As Minister for Magic, it is my duty to inform you, Mr. Potter... that earlier this evening your uncle's sister was located... a little south of Sheffield, circling a chimney stack. The Accidental Magic Reversal Department was dispatched immediately. She has been properly punctured and her memory modified. She will have no recollection of the incident whatsoever. So that's that... and no harm done.
Yes?
Understand?",Neutral,1,Dead
cornelius fudge,"Come now, Harry the Ministry doesn't send people to Azkaban... for blowing up their aunts. On the other hand, running away like that, given the state of things... was very, very irresponsible.
We have a killer on the loose.
Nothing, of course. You're safe. And that's what matters. And tomorrow you'll be on your way back to Hogwarts. These are your new schoolbooks. I took the liberty... of having them brought here. Now Tom will show you to your room.",Neutral,1,Dead
cornelius fudge,"Oh, by the way, Harry. Whilst you're here, it would be best if you didn't... wander.
Professor McGonagall!
Oh, Hagrid...",Neutral,1,Dead
cornelius fudge,"Rosmerta, my dear. I hope business is good.
We have... We have a killer on the loose!
Harry Potter.",Neutral,1,Dead
cornelius fudge,"Come.
Not only did Black lead You-Know-Who to the Potters that night, but he also killed one of their friends, Peter Pettigrew!
Black was vicious. He didn't kill Pettigrew. He destroyed him! A finger. That's all that was left. A finger. Nothing else.",Neutral,1,Dead
cornelius fudge,"And now he wants to finish what he started.
Ah, that's not the worst of it.
Black was vicious. He didn't kill Pettigrew, he destroyed him!",Neutral,1,Dead
cornelius fudge,"Very interesting.
On the slope.
Good evening.",Neutral,1,Dead
cornelius fudge,"No, Hagrid, thank you. Now gentlemen...
Well, I think we should get down to our business, shall we? Very well. It is the decision of the Committee for the Disposal of Dangerous Creatures that the hippogriff known as Buckbeak, hereinafter called the condemned, shall be executed this day at sundown.
The execution shall dispatch...",Neutral,1,Dead
cornelius fudge,"Yes, very well. Perhaps it would be...
Your name only.
Where?",Neutral,1,Dead
cornelius fudge,"What am I supposed to see?
Oh, yes. Indeed, indeed.
I see no strawberries.",Neutral,1,Dead
cornelius fudge,"Where?
Let's get this over, please.
But where is it? I saw the beast, just now. Not a moment ago!",Neutral,1,Dead
cornelius fudge,"Come now, Dumbledore. Someone's obviously released him.
Hagrid?
Right. Well, well. We must search the grounds.",Neutral,1,Dead
cornelius fudge,"I will not. In times like these the wizard world looks to its leaders for strength Dumbledore.
The tri-wizard tournament will not be cancelled. I will not be seen as a coward.
What did you say? What did you say to me?",Neutral,1,Dead
cornelius fudge,"Harry! Harry how good to see you again.
Keep everybody in their seats. A boy has just been killed. The body must be moved Dumbledore, there are... too many people.
You're late.",Neutral,1,Dead
cornelius fudge,"No matter, the accused will take his seat.
Very well, we are ready to begin.
Ah...you...er...got our message that the time had changed, did you?",Neutral,1,Dead
cornelius fudge,"Well. The...ah...charges.
The charges against the accused shall now be read into the record: That the accused did with deliberation and fore-knowledge of the illegality of his actions, produce a patronus charm in full sight of a Muggle.
Within full sight of a Muggle?",Neutral,1,Dead
cornelius fudge,"It doesn't matter how impressive it was!
Ah, yes, yes, another cock-and-bull story.
Oh, come now, Susan. He's clearly lying.",Neutral,1,Dead
cornelius fudge,"We haven't got time to-
Very well. Weasley, fetch the witness.
Full name?",Neutral,1,Dead
cornelius fudge,"So...what is your story?
Very well, you may go.
Not very convincing.",Neutral,1,Dead
cornelius fudge,"So two Dementors just happen to be in Little Whinging? I think not...
Yes, and they're nothing but bilge, Dumbledore.
Dementors are irrelevant!",Neutral,1,Dead
cornelius fudge,"Well, yes, if he's telling the truth!
Very well, all for clearing the accused of charges?
All opposed?",Neutral,1,Dead
cornelius fudge,"Certainly.
Well, what about the meeting tonight?
So, Dumbledore, you've been behind this whole thing.",Neutral,1,Dead
cornelius fudge,"This has all been your doing! You've been recruiting students for your army!
I knew it! I KNEW it! You've been plotting against me all this time!
This is too good to be true!",Neutral,1,Dead
cornelius fudge,"Yes, shut up, Potter. So, you'll be coming with us to the Ministry--
I see no snag, Dumbledore.
Resisting arrest, now are you, Dumbledore?",Neutral,1,Dead
cornelius fudge,"You would really take on two Aurors, Dolores, and myself, Dumbledore?
Find him!
I know...I saw him too...",Neutral,1,Dead
cornelius fudge,"Seize him!
Dumbledore, what the blazes happened here?
What's he doing here? And what's happened to him?",Neutral,1,Dead
cornelius fudge,"Dumbledore, I want some answers!",Neutral,1,Dead
aragog,"Who is it?
Hagrid? Is that you?
Yes. Hagrid has never sent men into our hollow before.",Neutral,1,Dead
aragog,"That's a lie! Hagrid never opened the Chamber of Secrets.
No! The monster was born in the castle. I came to Hagrid from a distant land, in the pocket of a traveler.
We do not speak of it. It is an ancient creature we spiders fear above all others.",Neutral,1,Dead
aragog,"I never saw any part of the castle but the box in which Hagrid kept me. The girl was discovered in a bathroom. When I was accused, Hagrid brought me here.
Go? I think not. My sons and daughters do not harm Hagrid on my command. But I cannot deny them fresh meat when it wanders so willingly into our midst. Good-bye, friend of Hagrid.",Neutral,1,Dead
marge dursley,"Oh, you're still here, are you?
Don't say yes in that ungrateful way. Damn good of my brother to keep you. He'd have been straight to an orphanage if he'd been dumped on my doorstep. Is that my Dudders? Is that my little neffy-pooh? Give us a kiss! Come on! Up, up!
Finish that off for Mommy. Good boy, Rippy-pooh.",Bad,1,Undead
marge dursley,"Just a small one. Excellent nosh, Petunia. A bit more. Usually just a fry-up for me, what with 12 dogs. Just a bit more. That's a boy! Mm! You wanna try a little drop of brandy? A little drop of brandy-brandy windy-wandy for Rippy-pippy-pooh? What are you smirking at? Where did you send the boy, Vernon?
Do they use a cane at St. Brutus', boy?
Excellent. I won't have this namby-pamby... wishy-washy nonsense about not beating people who deserve it. You mustn't blame yourself about how this one turned out. It's all to do with blood. Bad blood will out. What is it the boy's father did, Petunia?",Bad,1,Undead
marge dursley,"And a drunk too, no doubt?
What did you say?
Oh, don't worry Don't fuss, Petunia. I have a very firm grip.",Bad,1,Undead
marge dursley,"Quiet, Vernon. You, clean it up. Actually, it's nothing to do with the father. It's all to do with the mother. You see it all the time with dogs. If there's something wrong with the bitch, then there's something wrong with the pup.
Mm. Right! Let me tell you... y-y-- Vernon! Vernon! Vernon, do something!
Don't you dare!",Bad,1,Undead
stanley shunpike,"Welcome to the Knight Bus... emergency transport for the stranded witch or wizard. My name is Stan Shunpike, and I will be your conductor for this evening. What you doing down there?
What you fall over for?
Well, come on, then. Let's not wait for the grass to grow. What you looking at?",Neutral,1,Undead
stanley shunpike,"Well, come on, then. In. No, no, no. I'll get this. You get in. Come on. Come on. Move on, move on, move on.
Take her away, Ern.
What did you say your name was again?",Neutral,1,Undead
stanley shunpike,"Whereabouts are you headed?
You heard that Ern? The Leaky Cauldron. That's in London.
Muggles? They don't see nothing, do they?",Neutral,1,Undead
stanley shunpike,"Who is that? Who is...? That is Sirius Black, that is. Don't tell me you've never been hearing of Sirius Black. He's a murderer. Got himself locked up in Azkaban for it.
Well, that's the question, isn't it? He's the first one that done it. He was a big supporter of... You-Know-Who. I reckon you've heard of him.
Take it away, Ern.",Neutral,1,Undead
shrunken head,"Yeah, take it away, Ernie. It's going to be a bumpy ride.
The Leaky Cauldron. If you have pea soup... make sure you eat it before it eats you.
No, but if you jab them with a fork, they feel. Ernie, little old lady at 12 o'clock! Ten, nine, eight... seven, six, five... four, three, three and a half... two, one and three quarters. Yes!",Trash,0,Trash
shrunken head,"Ernie, two double-deckers at 12 o'clock. They're getting closer, Ernie. Ernie, they're right on top of us! Mind your head. Hey, guys? Guys? Why the long faces? Yeah, yeah. Nearly there. Nearly there. The Leaky Cauldron. Next stop, Knockturn Alley.
Yeah, take it away, Ernie!
No underage wizards allowed in today! Shut the damn door!",Trash,0,Trash
shrunken head,Thick heads?! How dare they! Who are they calling thick heads? Young whippersnappers!,Trash,0,Trash
maid,Housekeeping. I'll come back later.,Trash,0,Trash
remus lupin,"Here, eat this. It'll help. It's all right. It's chocolate.
It was a dementor. One of the guards of Azkaban. It's gone now. It was searching the train for Sirius Black. If you'll excuse me, I need to have a little word with the driver. Eat. You'll feel better.
Intriguing, isn't it? Would anyone like to venture a guess... as to what is inside?",Good,2,Dead
remus lupin,"Very good, Mr. Thomas. Now, can anybody tell me what a boggart looks like?
So terrifying, yes, yes, yes... Luckily, a very simple charm exists to repel a boggart. Let's practice it now. Without wands, please. After me. Riddikulus!
Very good. A little louder and very clear. Listen: Riddikulus!",Good,2,Dead
remus lupin,"Very good. So much for the easy part. You see, the incantation alone is not enough. What really finishes a boggart is laughter. You need to force it to assume a shape you find truly amusing. Let me explain. Uh... Neville, would you join me, please? Come on, don't be shy. Come on. Come on. Hello. Neville, what frightens you most of all?
Sorry?
Professor Snape. Yes, frightens all. And I believe you live with your grandmother.",Good,2,Dead
remus lupin,"No... it won't. I want you to picture her clothes. Only her clothes, very clearly, in your mind.
We don't need to hear. As long as you see it, we'll see it. Now, when I open that wardrobe... here's what I want you to do. Excuse me. Imagine Professor Snape in your grandmother's clothes. Can you do that? Yes. Wand at the ready. One, two, three. Think, Neville, think.
Wonderful, Neville, wonderful! Incredible! Okay... to the back, Neville. Everyone, form a line! Form a line! I want everyone to picture the thing they fear the very most... and turn it into something funny. Next! Ron! Concentrate. Face your fear. Be brave! Wand at the ready, Ron, wand at the ready.",Good,2,Dead
remus lupin,"Yes! You see? Very good, very good! Marvelous! Absolutely, very, very enjoyable! Parvati! Next! Show us what you see. Keep your nerve. Steady.
And next! Step up, step up! Wonderful, wonderful! Here! Riddikulus! Right. Sorry about that. That's enough for today. Collect your books from the back. That's the end of the lesson. Thank you! Sorry! Sorry, you can have too much of a good thing.
You want to know why I stopped you facing that boggart, yes? I would've thought it'd be obvious. I assumed it would take the shape of Lord Voldemort.",Good,2,Dead
remus lupin,"I'm very impressed. That suggests what you fear the most is fear itself. This is very wise.
Dementors force us to relive our very worst memories. Our pain becomes their power.
The very first time I saw you, Harry, I recognized you immediately. Not by your scar, by your eyes. They're your mother, Lily's. Yes. Oh, yes. I knew her. Your mother was there for me at a time when no one else was. Not only was she a singularly gifted witch... she was also an uncommonly kind woman. She had a way of seeing the beauty in others... even, and perhaps most especially, when that person could not see it in themselves. And your father, James, on the other hand... he... He had a certain, shall we say, talent for trouble. A talent, rumor has it, he passed on to you. You're more like them than you know, Harry. In time, you'll come to see just how much.",Good,2,Dead
remus lupin,"I'm sorry to hear about your broomstick. Is there no chance of fixing it?
Listen. Dementors are amongst the foulest creatures to walk this earth. They feed on every good feeling, every happy memory... until a person is left with absolutely nothing but his worst experiences. You are not weak, Harry. The dementors affect you most because there are true horrors in your past. Horrors your classmates can scarcely imagine. You have nothing to be ashamed of.
Well I'd consider you a fool if you weren't.",Good,2,Dead
remus lupin,"There was only one that night.
I don't pretend to be an expert, Harry. But as the dementors seem to have developed a particular interest in you... perhaps I should teach you. But after the holidays. For now, I need to rest.
Harry. There you are. You came. Are you sure about this, Harry? You know this is very advanced magic well beyond the Ordinary Wizarding Level.",Good,2,Dead
remus lupin,"Well, everything's prepared. Now, the spell I'm going to try to teach you is called the Patronus Charm. Did you ever hear of it? No? Well... A Patronus is a kind of positive force. For the wizard who conjures one... it works something like a shield, with the dementor feeding on it rather than him. But in order for it to work, you need to think of a memory. Not just any memory, a very happy memory, a very powerful memory.
Can you do this? Yes. Very well. Close your eyes. Concentrate. Explore your past. Do you have a memory? Allow it to fill you up. Lose yourself within it. Then speak the incantation, Expecto Patronum.
Very good. Shall we? Wand at the ready.",Good,2,Dead
remus lupin,"Here we go. Come on. Sit up. Deep breaths. It's all right. I didn't expect you to do it the first time. That would have been remarkable. Here, eat this. You'll feel better.
Oh, no, no, no. That was a boggart, Harry. A boggart. The real thing would be worse. Much, much worse. As a matter of interest, what were you thinking? Which memory did you choose?
That's not good enough. Not nearly good enough.",Good,2,Dead
remus lupin,"Is it strong? Then let's give it a try. You feel ready?
Yes! Well done, Harry. Well done!
Yes. Sit down. Here. Eat this, it helps. It really helps. And just so you know, Harry... I think you'd have given your father a run for his money. And that... is saying something.",Good,2,Dead
remus lupin,"Professor!
Harry, are you alright?
Oh, I seriously doubt it, Severus. It looks as though it's merely a parchment designed to insult anyone... who tries to read it. I suspect it's a Zonko product. Nevertheless, I shall investigate any hidden qualities it may possess. It is, after all, as you say, my area of expertise. Harry, would you come with me, please? Professor, good night.",Good,2,Dead
remus lupin,"Come in. I haven't the faintest idea how this map came to be in your possession... but quite frankly, I am astounded that you didn't hand it in. Did it never occur to you that this, in the hands of Sirius Black... is a map to you?
Your father never set much store by the rules either. But he and your mother gave their lives to save yours. Gambling their sacrifice by wandering around the castle unprotected... with a killer on the loose seems to me a poor way to repay them! Now, I will not cover up for you again, Harry. Do you hear me?
I want you to return to your dormitory and stay there. And don't take any detours. If you do, I shall know.",Good,2,Dead
remus lupin,"Oh, really? And who might that be?
That's not possible.
Expelliarmus! Well, well, Sirius. Looking rather ragged, aren't we? Finally, the flesh reflects the madness within.",Good,2,Dead
remus lupin,"I know.
I understand.
How long have you known?",Good,2,Dead
remus lupin,"Well, well, well, Hermione. You really are the brightest witch of your age, I've ever met.
Wait!
Very well. Kill him. But wait one more minute. Harry has the right to know why.",Good,2,Dead
remus lupin,"No, Harry it wasn't him. Somebody did betray your parents... but it was somebody who, until quite recently, I believed to be dead!
Severus don't be a fool.
Sirius be quiet.",Good,2,Dead
remus lupin,"Severus, please.
He was at school with us. We thought he was our friend!
No, he didn't. I thought so too, until you mentioned seeing Pettigrew on the map!",Good,2,Dead
remus lupin,"You sold James and Lily to Voldemort, didn't you?
You should've realized, Peter, that if Voldemort didn't kill you, then we would! Together!
Harry, this man...",Good,2,Dead
remus lupin,"Get away from her!
Immobulus!
Hello, Harry. I saw you coming. I've looked worse, believe me.",Good,2,Dead
remus lupin,"No. No. I resigned, actually.
Well, it seems that somebody let slip the nature of my condition. This time tomorrow, the owls will start arriving and parents will not want... well, someone like me teaching their children.
Dumbledore has already... risked enough on my behalf. Besides, people like me are... Well, let's just say that I'm used to it by now.",Good,2,Dead
remus lupin,"Why do you look so miserable, Harry?
Didn't make any difference? Harry it made all the difference in the world. You have uncovered the truth. You saved an innocent man from a terrible fate. It made a great deal of difference. If I am proud of anything... it is of how much you have learned this year. Now, since I am no longer your teacher... I feel no guilt whatsoever about giving this back to you. So now I'll say goodbye, Harry. I feel sure we'll meet again sometime. Until then... mischief managed.
Harry, douse the light. We're exposed here.",Good,2,Dead
remus lupin,"We're your advanced guard, Harry. Dumbledore just sent us as soon as he heard about the attack. We're taking you to safety. We're just waiting for the all clear.
You didn't think Dumbledore'd let you wander around on your own, did you?
Harry, I don't believe you've met Nymphadora Tonks.",Good,2,Dead
remus lupin,"Tonks, would you go get Harry's broom from the house?
Brooms.
On your broom, Harry.",Good,2,Dead
remus lupin,"There's the second signal!
There's the other one, Alastor!
Harry, leave it to us!",Good,2,Dead
remus lupin,"""Expecto Patronum!'
Get Harry to the safe house!
Stay here, Harry.",Good,2,Dead
remus lupin,"Get in, quick, Harry. Don't touch anything.
We're doing our best, but it's proving to be...difficult.
Fudge likes being Minister of Magic. If it turns out that Voldemort came back under his watch, he'll be sacked.",Good,2,Dead
remus lupin,"But Dumbledore is doing all he can.
I'm sorry, Harry, we can't say anything more.
Easy for you to say.",Good,2,Dead
